SAMPID	AGE	SEX	SVA_AGE	SVA_SEX
GTEX.18A7A.2226.SM.7LT8K	GTEX-18A7A-2226-SM-7LT8K	50-59	1	-0.0349794209965121	-0.377639635831344
GTEX.18A7B.2026.SM.72D71	GTEX-18A7B-2026-SM-72D71	70-79	2	-0.275657933013377	-0.476252733383757
GTEX.18D9A.1126.SM.7KFRJ	GTEX-18D9A-1126-SM-7KFRJ	30-39	1	0.279851793584135	0.30361933813288
GTEX.18D9U.1926.SM.7KFTM	GTEX-18D9U-1926-SM-7KFTM	40-49	2	0.155110783210081	0.222338665429092
GTEX.18QFQ.1526.SM.72D57	GTEX-18QFQ-1526-SM-72D57	30-39	2	-0.800926641084252	-0.603080468255857
GTEX.1A3MV.1126.SM.718BS	GTEX-1A3MV-1126-SM-718BS	30-39	2	-0.453923518907209	-0.434943049947868
GTEX.1AMEY.1926.SM.73KVT	GTEX-1AMEY-1926-SM-73KVT	30-39	1	-0.0233958540514031	-0.161914206604499
GTEX.1AMFI.1726.SM.7189L	GTEX-1AMFI-1726-SM-7189L	50-59	1	0.428982277268738	0.515583069234557
GTEX.1AX8Z.2726.SM.73KUC	GTEX-1AX8Z-2726-SM-73KUC	60-69	2	-0.472902446372561	-0.534907844577844
GTEX.1AX9I.2626.SM.73KU5	GTEX-1AX9I-2626-SM-73KU5	60-69	2	0.0139956241645259	-0.27232439301666
GTEX.1AYCT.1826.SM.731EG	GTEX-1AYCT-1826-SM-731EG	50-59	2	-0.101797193855208	-0.177381857571503
GTEX.1AYD5.1726.SM.7RHFW	GTEX-1AYD5-1726-SM-7RHFW	50-59	2	-0.190541217569739	-0.385138509897163
GTEX.1B8KE.1926.SM.731EE	GTEX-1B8KE-1926-SM-731EE	50-59	2	0.209188923830935	0.495058971942281
GTEX.1B8KZ.1326.SM.7DUG6	GTEX-1B8KZ-1326-SM-7DUG6	50-59	2	0.378877368134866	0.621646519857513
GTEX.1B932.2826.SM.73KUD	GTEX-1B932-2826-SM-73KUD	40-49	1	0.54670658650295	0.440600752449737
GTEX.1B996.2626.SM.73KZ1	GTEX-1B996-2626-SM-73KZ1	60-69	2	0.153715063678073	-0.0687575287239219
GTEX.1BAJH.2326.SM.7IGMO	GTEX-1BAJH-2326-SM-7IGMO	70-79	2	-0.0171760805117723	-0.361006515479315
GTEX.1C2JI.1626.SM.7EPHC	GTEX-1C2JI-1626-SM-7EPHC	50-59	2	-0.0773705675243172	0.122865902702524
GTEX.1C475.1626.SM.731FP	GTEX-1C475-1626-SM-731FP	40-49	1	0.436813669552926	0.558963389511121
GTEX.1C4CL.2126.SM.7IGQC	GTEX-1C4CL-2126-SM-7IGQC	30-39	2	0.331656205173771	0.562068966193857
GTEX.1C64O.2326.SM.73KU8	GTEX-1C64O-2326-SM-73KU8	60-69	2	-0.579420968480228	-0.535980489807193
GTEX.1C6VQ.2726.SM.73KUL	GTEX-1C6VQ-2726-SM-73KUL	50-59	2	-0.0426743169405279	-0.301897893221178
GTEX.1CAMR.0926.SM.7MXTD	GTEX-1CAMR-0926-SM-7MXTD	20-29	2	0.140229335881708	0.650795632412059
GTEX.1CAMS.2526.SM.7EPH7	GTEX-1CAMS-2526-SM-7EPH7	40-49	1	0.265872405490387	0.240120715468031
GTEX.1CB4F.2026.SM.79OLU	GTEX-1CB4F-2026-SM-79OLU	60-69	2	-0.329842106490054	-0.531119637532614
GTEX.1CB4I.2226.SM.7P8SL	GTEX-1CB4I-2226-SM-7P8SL	50-59	2	-0.440817859400305	-0.424315686120926
GTEX.1E2YA.2626.SM.7MGWW	GTEX-1E2YA-2626-SM-7MGWW	50-59	2	0.25993350444736	-0.0532974269617443
GTEX.1EH9U.2026.SM.7PBYS	GTEX-1EH9U-2026-SM-7PBYS	60-69	2	-0.10025324968718	-0.295509060789253
GTEX.1EMGI.2726.SM.7P8S4	GTEX-1EMGI-2726-SM-7P8S4	60-69	2	-0.374762003256441	-0.561518759810719
GTEX.1F5PK.1926.SM.7MXT7	GTEX-1F5PK-1926-SM-7MXT7	50-59	2	0.389476007810659	0.706502365141331
GTEX.1F5PL.2126.SM.7PC2O	GTEX-1F5PL-2126-SM-7PC2O	40-49	1	0.452238340369837	0.41912561415892
GTEX.1F75B.2726.SM.7P8QO	GTEX-1F75B-2726-SM-7P8QO	50-59	2	-0.378777015284837	-0.561608618169143
GTEX.1F75I.2426.SM.9WPOY	GTEX-1F75I-2426-SM-9WPOY	40-49	2	0.174443044025434	0.462915841605301
GTEX.1GF9U.1526.SM.7MXUW	GTEX-1GF9U-1526-SM-7MXUW	40-49	1	0.185553036254973	-0.0210539868523198
GTEX.1GF9X.1526.SM.7P8QP	GTEX-1GF9X-1526-SM-7P8QP	40-49	1	0.0673027070518507	-0.0173783029786546
GTEX.1GL5R.2426.SM.7MXV1	GTEX-1GL5R-2426-SM-7MXV1	50-59	2	-0.777837409102314	-0.624156240348077
GTEX.1GMR2.1726.SM.9JGI2	GTEX-1GMR2-1726-SM-9JGI2	50-59	2	-0.505835064501375	-0.504961769859506
GTEX.1GMR3.2826.SM.9WPOG	GTEX-1GMR3-2826-SM-9WPOG	40-49	2	0.00872614057960192	-0.134153477985646
GTEX.1GN73.2626.SM.9KNUQ	GTEX-1GN73-2626-SM-9KNUQ	60-69	2	-0.379412047314995	-0.586994363750342
GTEX.1GPI7.1726.SM.7P8R1	GTEX-1GPI7-1726-SM-7P8R1	20-29	2	0.189675319857846	0.194372745644722
GTEX.1GZ4H.1226.SM.9KNUA	GTEX-1GZ4H-1226-SM-9KNUA	50-59	1	-0.718093001448321	-0.665598763529572
GTEX.1GZ4I.2426.SM.9WPPP	GTEX-1GZ4I-2426-SM-9WPPP	50-59	2	-0.0809079916733634	-0.346101190636499
GTEX.1I4MK.1126.SM.B2LWS	GTEX-1I4MK-1126-SM-B2LWS	50-59	1	0.310524016225007	0.399756904707444
GTEX.1ICLZ.2426.SM.CKZOD	GTEX-1ICLZ-2426-SM-CKZOD	60-69	2	-0.583651878789451	-0.777056534007555
GTEX.1IDJC.1326.SM.CL53H	GTEX-1IDJC-1326-SM-CL53H	50-59	2	-0.282114715133736	-0.317268397531819
GTEX.1IDJD.2226.SM.A96TD	GTEX-1IDJD-2226-SM-A96TD	30-39	2	-0.409730990060451	-0.429654181650987
GTEX.1IDJF.1826.SM.CKZOE	GTEX-1IDJF-1826-SM-CKZOE	20-29	2	-0.76196614502403	-0.612495202812304
GTEX.1JJ6O.2426.SM.ARU8J	GTEX-1JJ6O-2426-SM-ARU8J	60-69	2	0.18927642181457	-0.127959667597582
GTEX.1JKYN.2326.SM.CGQG7	GTEX-1JKYN-2326-SM-CGQG7	30-39	2	0.0953668052923931	0.413558903504425
GTEX.1JKYR.1926.SM.C1YR7	GTEX-1JKYR-1926-SM-C1YR7	20-29	2	0.286112800177672	0.404674949849537
GTEX.1JMLX.2726.SM.CM2SB	GTEX-1JMLX-2726-SM-CM2SB	50-59	2	-0.272197526296378	-0.417645447358443
GTEX.1JMPY.0426.SM.C1YQ3	GTEX-1JMPY-0426-SM-C1YQ3	30-39	2	-0.0830527210425378	0.00706263535669653
GTEX.1JMPZ.2426.SM.C1YQP	GTEX-1JMPZ-2426-SM-C1YQP	30-39	2	-0.375227567250049	-0.580047375374689
GTEX.1JN1M.2626.SM.CY8I3	GTEX-1JN1M-2626-SM-CY8I3	60-69	1	-0.484956600752145	-0.616815782484567
GTEX.1JN76.1226.SM.C1YRM	GTEX-1JN76-1226-SM-C1YRM	20-29	1	0.0473421759504496	0.382304175173963
GTEX.1K2DA.2026.SM.CGQGK	GTEX-1K2DA-2026-SM-CGQGK	50-59	2	0.185933484919369	0.479747973285346
GTEX.1K9T9.2826.SM.D4P3F	GTEX-1K9T9-2826-SM-D4P3F	50-59	1	0.412399466341862	0.116908914598394
GTEX.1KANA.1926.SM.DHXKF	GTEX-1KANA-1926-SM-DHXKF	20-29	2	0.134103777454496	0.418513595206362
GTEX.1KANB.1526.SM.CXZK4	GTEX-1KANB-1526-SM-CXZK4	50-59	2	-0.0658365717322039	-0.322717909721642
GTEX.1KANC.0926.SM.D3LA9	GTEX-1KANC-0926-SM-D3LA9	50-59	1	0.15235084241741	0.249211844771783
GTEX.1KXAM.2126.SM.CY8I9	GTEX-1KXAM-2126-SM-CY8I9	60-69	2	0.138324328866817	0.0716809308811248
GTEX.1L5NE.2026.SM.CXZKR	GTEX-1L5NE-2026-SM-CXZKR	50-59	2	0.507879094981707	0.388420943112672
GTEX.1LBAC.1626.SM.CXZKV	GTEX-1LBAC-1626-SM-CXZKV	20-29	2	-0.706765200923703	-0.55225412083408
GTEX.1LG7Y.2126.SM.DIPER	GTEX-1LG7Y-2126-SM-DIPER	50-59	2	-0.329192736279292	-0.46417920599661
GTEX.1LG7Z.1426.SM.CXKYV	GTEX-1LG7Z-1426-SM-CXKYV	30-39	2	0.346307015508671	0.527247861287876
GTEX.1LGOU.1626.SM.D3LAK	GTEX-1LGOU-1626-SM-D3LAK	20-29	1	0.0433049610429255	0.278242263196121
GTEX.1LGRB.1426.SM.CNNPT	GTEX-1LGRB-1426-SM-CNNPT	50-59	1	0.312685400981073	0.317651595978491
GTEX.1LH75.2126.SM.EVR5F	GTEX-1LH75-2126-SM-EVR5F	50-59	1	-0.0620731908821599	-0.23186692902027
GTEX.1LSVX.1726.SM.DHXJP	GTEX-1LSVX-1726-SM-DHXJP	60-69	2	0.25327554792559	-0.166140336176055
GTEX.1LVAM.1626.SM.EV79Y	GTEX-1LVAM-1626-SM-EV79Y	50-59	1	0.447727813221282	0.42504508514796
GTEX.1LVAN.2526.SM.CNPPC	GTEX-1LVAN-2526-SM-CNPPC	50-59	1	0.121829679539428	-0.204858342238364
GTEX.1MA7W.0626.SM.EV79Z	GTEX-1MA7W-0626-SM-EV79Z	20-29	1	0.0622072464980309	0.225583707195066
GTEX.1MCC2.1626.SM.DIPEW	GTEX-1MCC2-1626-SM-DIPEW	30-39	1	-0.822172564546967	-0.783147494160643
GTEX.1MGNQ.2026.SM.EAZ51	GTEX-1MGNQ-2026-SM-EAZ51	40-49	2	0.22036945851727	0.230240636431367
GTEX.1MJK3.0926.SM.EV7AY	GTEX-1MJK3-0926-SM-EV7AY	20-29	2	0.0285587715312496	0.00793883254738735
GTEX.1MUQO.2626.SM.EWRO3	GTEX-1MUQO-2626-SM-EWRO3	60-69	2	-0.299728068800237	-0.29654472196913
