SAMPID	AGE	SEX	SVA_AGE	SVA_SEX
GTEX.1LG7Y.1326.SM.D4P45	GTEX-1LG7Y-1326-SM-D4P45	50-59	2	-0.176396273442356	-0.210667784355811
GTEX.1LG7Z.0626.SM.D3LA2	GTEX-1LG7Z-0626-SM-D3LA2	30-39	2	-0.0122530296559688	0.0390653117957604
GTEX.1LGRB.0726.SM.COH3B	GTEX-1LGRB-0726-SM-COH3B	50-59	1	0.382965642682131	0.464357668315859
GTEX.1LKK1.1126.SM.DKPQD	GTEX-1LKK1-1126-SM-DKPQD	50-59	1	-0.321802060979921	-0.369882539775136
GTEX.1LNCM.0326.SM.DIPF5	GTEX-1LNCM-0326-SM-DIPF5	50-59	1	0.196084714882424	-0.0325039282618542
GTEX.1LVAN.1426.SM.COH3X	GTEX-1LVAN-1426-SM-COH3X	50-59	1	0.19754646044288	0.17246931997302
GTEX.1LVAO.0826.SM.E6CIU	GTEX-1LVAO-0826-SM-E6CIU	60-69	2	-0.0821362388310231	-0.249211308822847
GTEX.1MCC2.0426.SM.DKPQH	GTEX-1MCC2-0426-SM-DKPQH	30-39	1	-0.098497968053482	-0.0417122190922638
GTEX.1MCYP.0426.SM.E6CIQ	GTEX-1MCYP-0426-SM-E6CIQ	20-29	1	-0.0783556771992476	-0.0580086902021563
GTEX.1MGNQ.0626.SM.E9J2X	GTEX-1MGNQ-0626-SM-E9J2X	40-49	2	-0.123843262463763	-0.0486886523552372
GTEX.1NSGN.1126.SM.EXUR3	GTEX-1NSGN-1126-SM-EXUR3	50-59	2	0.156916363383579	0.11236038883064
GTEX.1PDJ9.0926.SM.E8VOS	GTEX-1PDJ9-0926-SM-E8VOS	20-29	2	0.200675592257387	0.228937475908928
GTEX.1PFEY.0526.SM.E76PG	GTEX-1PFEY-0526-SM-E76PG	30-39	2	0.0603256588177769	0.109294610734066
GTEX.1POEN.1026.SM.E8VNF	GTEX-1POEN-1026-SM-E8VNF	30-39	1	-0.0186262229488964	-0.171594125699628
GTEX.1QAET.0526.SM.EYYXF	GTEX-1QAET-0526-SM-EYYXF	50-59	2	-0.0262005556549381	-0.0022774916925825
GTEX.1QP29.0226.SM.EVYBM	GTEX-1QP29-0226-SM-EVYBM	50-59	2	-0.0211653803926956	0.0531600620869633
GTEX.1QP2A.0826.SM.DTXF5	GTEX-1QP2A-0826-SM-DTXF5	50-59	2	0.0494587238375405	0.0703262120363004
GTEX.1QP66.1126.SM.DTXDP	GTEX-1QP66-1126-SM-DTXDP	50-59	2	-0.0376114744792158	0.00455779695641036
GTEX.1QP9N.0226.SM.E9J4A	GTEX-1QP9N-0226-SM-E9J4A	30-39	2	-0.413784007332199	-0.215792882023203
GTEX.1QPFJ.0726.SM.DTXDS	GTEX-1QPFJ-0726-SM-DTXDS	30-39	1	-0.154623324276831	-0.0996782066514551
GTEX.1QW4Y.0326.SM.E8VOT	GTEX-1QW4Y-0326-SM-E8VOT	30-39	2	0.137362806810781	0.211385141987694
GTEX.1R46S.0726.SM.E9J42	GTEX-1R46S-0726-SM-E9J42	60-69	1	-0.0654548932941615	-0.174566724906693
GTEX.1R9JW.0726.SM.DTXFH	GTEX-1R9JW-0726-SM-DTXFH	30-39	1	-0.174824344487077	-0.105922016501501
GTEX.1R9K5.1426.SM.DTX9F	GTEX-1R9K5-1426-SM-DTX9F	50-59	2	0.0715231772202957	0.131994374258467
GTEX.1R9PM.0326.SM.EVYBI	GTEX-1R9PM-0326-SM-EVYBI	20-29	2	-0.0124844951605472	-0.086371501720109
GTEX.1R9PN.0226.SM.DTX84	GTEX-1R9PN-0226-SM-DTX84	40-49	1	0.159296963496318	0.129472917727701
GTEX.1R9PO.0226.SM.E6CHS	GTEX-1R9PO-0226-SM-E6CHS	60-69	1	0.0641987423947675	-0.135505906626057
GTEX.1RAZA.1126.SM.E8VMV	GTEX-1RAZA-1126-SM-E8VMV	20-29	2	-0.254391094024844	-0.126843036782257
GTEX.1RAZR.0626.SM.E6CJO	GTEX-1RAZR-0626-SM-E6CJO	40-49	2	-0.216307287529519	-0.175143894509641
GTEX.1RLM8.0526.SM.E8VOK	GTEX-1RLM8-0526-SM-E8VOK	50-59	2	0.205216311300855	0.270550059199084
GTEX.1RNTQ.0726.SM.E9U6F	GTEX-1RNTQ-0726-SM-E9U6F	20-29	1	0.16260112937967	0.132558306760091
GTEX.1RQED.1126.SM.EVYCU	GTEX-1RQED-1126-SM-EVYCU	60-69	2	-0.0864652280476574	-0.117305277659134
GTEX.1S3DN.0626.SM.E9U51	GTEX-1S3DN-0626-SM-E9U51	50-59	2	0.532374847756528	0.529408917500051
GTEX.1S5ZA.1126.SM.EVYBU	GTEX-1S5ZA-1126-SM-EVYBU	20-29	2	0.777701938939505	0.870383155204948
GTEX.N7MT.1426.SM.3LK5M	GTEX-N7MT-1426-SM-3LK5M	60-69	1	-0.0232845102814315	-0.0694907535685329
GTEX.NFK9.1326.SM.3LK5I	GTEX-NFK9-1326-SM-3LK5I	40-49	2	-0.104756016598905	-0.0540259732744729
GTEX.NPJ8.0526.SM.3MJHN	GTEX-NPJ8-0526-SM-3MJHN	40-49	2	0.163718928537848	0.0771092169824473
GTEX.O5YT.0426.SM.3MJHD	GTEX-O5YT-0426-SM-3MJHD	20-29	2	0.00401957504924027	0.0941003424373655
GTEX.O5YV.0626.SM.3LK64	GTEX-O5YV-0626-SM-3LK64	60-69	1	-0.0319568766531112	-0.0475302119969096
GTEX.O5YW.0426.SM.3MJHJ	GTEX-O5YW-0426-SM-3MJHJ	50-59	2	0.407385966417965	0.295970658391886
GTEX.OHPL.0426.SM.3TW8X	GTEX-OHPL-0426-SM-3TW8X	60-69	1	0.113491385392623	0.139851621071038
GTEX.OHPM.0426.SM.3TW8V	GTEX-OHPM-0426-SM-3TW8V	50-59	2	-0.333522589695319	-0.213491733789139
GTEX.OIZF.0426.SM.7PBZP	GTEX-OIZF-0426-SM-7PBZP	60-69	2	-0.225778649970347	-0.278561934369111
GTEX.OIZG.0426.SM.3LK5W	GTEX-OIZG-0426-SM-3LK5W	50-59	2	0.0231004060812609	0.030318362314884
GTEX.OIZI.1126.SM.3NB1F	GTEX-OIZI-1126-SM-3NB1F	40-49	2	-0.0490116022916592	-0.0197919282812147
GTEX.OOBJ.0426.SM.3NB1S	GTEX-OOBJ-0426-SM-3NB1S	60-69	2	-0.0150822565051176	-0.0665534114114363
GTEX.OOBK.0425.SM.3LK5O	GTEX-OOBK-0425-SM-3LK5O	40-49	2	0.115500889122831	0.125562575278478
GTEX.OXRL.0426.SM.3NM97	GTEX-OXRL-0426-SM-3NM97	50-59	2	0.31531728903122	0.213822990214494
GTEX.P44H.1026.SM.3NM96	GTEX-P44H-1026-SM-3NM96	40-49	2	0.00221677531289457	-0.0403312799062393
GTEX.P4PP.0426.SM.3NM9H	GTEX-P4PP-0426-SM-3NM9H	30-39	1	-0.0996455778533415	-0.0184849615626878
GTEX.P4PQ.0426.SM.3NMCI	GTEX-P4PQ-0426-SM-3NMCI	60-69	2	-0.182139560643503	-0.0455228752377523
GTEX.P4QS.0426.SM.3NMCQ	GTEX-P4QS-0426-SM-3NMCQ	60-69	2	0.150733942581385	0.11852936666412
GTEX.P78B.0826.SM.3NMCA	GTEX-P78B-0826-SM-3NMCA	40-49	1	0.0447855932492032	0.0670244941882062
GTEX.PLZ5.0426.SM.3P612	GTEX-PLZ5-0426-SM-3P612	50-59	2	0.0363649420114255	0.113276487543725
GTEX.PLZ6.0326.SM.3P61J	GTEX-PLZ6-0326-SM-3P61J	30-39	2	0.0161278756272923	0.146166338530856
GTEX.POMQ.0426.SM.3P61G	GTEX-POMQ-0426-SM-3P61G	20-29	1	0.0214189853076602	0.11847445812495
GTEX.POYW.1126.SM.48TCI	GTEX-POYW-1126-SM-48TCI	60-69	2	-0.0416880765199053	0.0161720439010859
GTEX.PSDG.1026.SM.48TCV	GTEX-PSDG-1026-SM-48TCV	50-59	2	0.305995035460423	0.305107217608702
GTEX.PVOW.1426.SM.EZ6LO	GTEX-PVOW-1426-SM-EZ6LO	40-49	2	-0.276579116748141	-0.301218741986146
GTEX.PW2O.0426.SM.48TCC	GTEX-PW2O-0426-SM-48TCC	20-29	2	-0.251726907556246	-0.203266351927667
GTEX.PWCY.0326.SM.43IRU	GTEX-PWCY-0326-SM-43IRU	20-29	1	-0.150520131747946	-0.0677136092670945
GTEX.PX3G.0426.SM.48U1C	GTEX-PX3G-0426-SM-48U1C	20-29	1	0.0367791821818145	-0.0176788424415888
GTEX.Q2AG.0926.SM.48U1Q	GTEX-Q2AG-0926-SM-48U1Q	40-49	1	-0.137719422958399	-0.231830689458075
GTEX.Q2AH.0326.SM.48U1K	GTEX-Q2AH-0326-SM-48U1K	40-49	2	0.171233688232511	0.31623182115099
GTEX.QCQG.1526.SM.48U25	GTEX-QCQG-1526-SM-48U25	50-59	1	0.036039726970991	-0.00621784059272606
GTEX.QDT8.1026.SM.43V6X	GTEX-QDT8-1026-SM-43V6X	30-39	1	-0.336547782370417	-0.277271686025102
GTEX.QDVJ.0626.SM.48U1T	GTEX-QDVJ-0626-SM-48U1T	50-59	2	0.081250632227958	0.207640932068788
GTEX.QDVN.0226.SM.48TZ9	GTEX-QDVN-0226-SM-48TZ9	50-59	2	0.00179628647554872	0.0932405086730883
GTEX.QEG4.0926.SM.4R1JO	GTEX-QEG4-0926-SM-4R1JO	30-39	2	-0.35245524407129	-0.340036947300665
GTEX.QEG5.1226.SM.447AR	GTEX-QEG5-1226-SM-447AR	20-29	2	-0.0400201842663191	-0.0354633819248154
GTEX.QEL4.1126.SM.DLZQ4	GTEX-QEL4-1126-SM-DLZQ4	50-59	2	-0.114129902232892	-0.0245149567496172
GTEX.QESD.0426.SM.DKPOG	GTEX-QESD-0426-SM-DKPOG	20-29	2	-0.00821592409540603	0.147378896411303
GTEX.QLQ7.0426.SM.DHXIN	GTEX-QLQ7-0426-SM-DHXIN	60-69	2	0.0383439108863906	0.103980128191335
GTEX.QMRM.0626.SM.447BQ	GTEX-QMRM-0626-SM-447BQ	50-59	2	-0.037029404279722	0.054205978096436
GTEX.QV31.0326.SM.447BM	GTEX-QV31-0326-SM-447BM	30-39	2	0.313884086561389	0.340992281635041
GTEX.QV44.0626.SM.4R1KJ	GTEX-QV44-0626-SM-4R1KJ	50-59	2	-0.249450601377516	-0.216411432838381
GTEX.QVJO.0526.SM.447CE	GTEX-QVJO-0526-SM-447CE	60-69	1	-0.184692211612038	-0.245707383390457
GTEX.QVUS.0426.SM.48FE3	GTEX-QVUS-0426-SM-48FE3	60-69	1	0.243475852958874	0.302898123102676
GTEX.QXCU.0926.SM.48FEP	GTEX-QXCU-0926-SM-48FEP	50-59	2	0.0982462534071504	0.0877246747813768
GTEX.R53T.0826.SM.48FCP	GTEX-R53T-0826-SM-48FCP	50-59	1	-0.138031585578425	-0.295302300134634
GTEX.R55C.0426.SM.EVR2W	GTEX-R55C-0426-SM-EVR2W	40-49	2	-0.325693434325187	-0.11968042341878
GTEX.R55D.1026.SM.3GAEQ	GTEX-R55D-1026-SM-3GAEQ	50-59	2	0.195351759184635	0.201910528849508
GTEX.R55E.1126.SM.48FDZ	GTEX-R55E-1126-SM-48FDZ	20-29	2	-0.149456459589716	-0.190654526145542
GTEX.R55G.0626.SM.48FDB	GTEX-R55G-0626-SM-48FDB	40-49	1	0.0375960341359998	-0.0360690618300869
GTEX.REY6.1126.SM.48FDU	GTEX-REY6-1126-SM-48FDU	60-69	2	0.3931090804457	0.256552700211024
GTEX.RNOR.1026.SM.48FDF	GTEX-RNOR-1026-SM-48FDF	50-59	1	-0.225281917921501	-0.215524300217793
GTEX.RUSQ.0326.SM.47JWS	GTEX-RUSQ-0326-SM-47JWS	50-59	2	0.00788521041037162	0.113216186548695
GTEX.RWS6.0526.SM.4GIAJ	GTEX-RWS6-0526-SM-4GIAJ	60-69	1	-0.19431960183624	-0.011933493769743
GTEX.RWSA.0926.SM.47JXW	GTEX-RWSA-0926-SM-47JXW	40-49	2	-0.290389454468829	-0.186156380514415
GTEX.S32W.0426.SM.4AD6H	GTEX-S32W-0426-SM-4AD6H	50-59	1	-0.135393961313795	-0.0375710209460004
GTEX.S33H.0726.SM.4AD6M	GTEX-S33H-0726-SM-4AD6M	30-39	2	0.0956151050417933	0.0550525332966249
GTEX.S3XE.0326.SM.4AD6L	GTEX-S3XE-0326-SM-4AD6L	50-59	2	0.0253542357750535	0.0765107780994686
GTEX.S4P3.0326.SM.4AD6P	GTEX-S4P3-0326-SM-4AD6P	50-59	1	0.149749594975681	0.130316539018139
GTEX.S4Z8.0626.SM.4AD6J	GTEX-S4Z8-0626-SM-4AD6J	60-69	2	-0.00362456283958212	0.0113740689206615
GTEX.S95S.0226.SM.4B656	GTEX-S95S-0226-SM-4B656	60-69	2	0.0354037252140204	0.14942037823461
GTEX.SNOS.0326.SM.4DM6C	GTEX-SNOS-0326-SM-4DM6C	40-49	2	-0.0972291457885989	0.0291321267571831
GTEX.T5JC.0326.SM.4DM5C	GTEX-T5JC-0326-SM-4DM5C	20-29	2	-0.257892847058589	-0.182819109551523
GTEX.T6MN.1126.SM.4DM71	GTEX-T6MN-1126-SM-4DM71	50-59	2	0.114484382821046	0.0136259921171064
GTEX.T8EM.0426.SM.4DM7E	GTEX-T8EM-0426-SM-4DM7E	40-49	2	0.18795205927648	0.238824817821255
GTEX.TMMY.1026.SM.4DXTI	GTEX-TMMY-1026-SM-4DXTI	40-49	1	-0.00375031141020421	-0.0507241175602173
GTEX.U3ZH.0626.SM.4DXT3	GTEX-U3ZH-0626-SM-4DXT3	30-39	2	-0.14972296386427	-0.0753876361539195
GTEX.U3ZM.0326.SM.4DXUJ	GTEX-U3ZM-0326-SM-4DXUJ	40-49	2	0.265270125286867	0.336785736829901
GTEX.U3ZN.0526.SM.4DXTH	GTEX-U3ZN-0526-SM-4DXTH	30-39	1	-0.158800890155762	-0.195417388716392
GTEX.U8XE.1226.SM.4E3HN	GTEX-U8XE-1226-SM-4E3HN	30-39	2	0.295119270856606	0.240323381449133
GTEX.UJHI.0226.SM.4IHJL	GTEX-UJHI-0226-SM-4IHJL	50-59	1	-0.10176735626203	-0.030039174595661
GTEX.UJMC.0626.SM.4IHJQ	GTEX-UJMC-0626-SM-4IHJQ	50-59	2	0.255944076621593	0.264427317427189
GTEX.UPJH.0926.SM.4IHKA	GTEX-UPJH-0926-SM-4IHKA	50-59	2	-0.33081114685778	-0.352944990549708
GTEX.UPK5.1526.SM.4JBJA	GTEX-UPK5-1526-SM-4JBJA	40-49	2	-0.0368150564408159	-0.0464378573503183
GTEX.V1D1.0326.SM.4JBIY	GTEX-V1D1-0326-SM-4JBIY	50-59	2	0.183455026679537	0.226559411297315
GTEX.V955.0926.SM.4JBJ8	GTEX-V955-0926-SM-4JBJ8	60-69	2	-0.297016901529666	-0.217336989655156
GTEX.VJYA.0226.SM.4KL1Q	GTEX-VJYA-0226-SM-4KL1Q	60-69	2	0.0922024368799566	0.135202500846282
GTEX.VUSG.0526.SM.4KL22	GTEX-VUSG-0526-SM-4KL22	50-59	2	0.012819359577597	-0.0626794777039376
GTEX.W5WG.0726.SM.EXUQZ	GTEX-W5WG-0726-SM-EXUQZ	50-59	1	-0.0344994170846229	0.0980858108600557
GTEX.WFG7.0926.SM.4LMK7	GTEX-WFG7-0926-SM-4LMK7	20-29	2	0.511979853780242	0.454519896442025
GTEX.WFG8.0826.SM.4LVN5	GTEX-WFG8-0826-SM-4LVN5	20-29	2	0.0463210482942769	0.0335849756416303
GTEX.WFON.0526.SM.4LVLY	GTEX-WFON-0526-SM-4LVLY	40-49	2	-0.0665095551243428	0.0236460380376355
GTEX.WH7G.0626.SM.4LVMO	GTEX-WH7G-0626-SM-4LVMO	40-49	2	0.248007717166153	0.223732673345223
GTEX.WHPG.0926.SM.4M1XY	GTEX-WHPG-0926-SM-4M1XY	50-59	2	0.22306091800842	0.243563899566292
GTEX.WHSB.0226.SM.4M1XE	GTEX-WHSB-0226-SM-4M1XE	50-59	2	0.454401968387837	0.437011906892333
GTEX.WHWD.0526.SM.4OORW	GTEX-WHWD-0526-SM-4OORW	50-59	2	-0.0479528041948415	-0.0693755802282318
GTEX.WQUQ.1526.SM.4OOSM	GTEX-WQUQ-1526-SM-4OOSM	60-69	2	-0.00707031461859807	0.0167532660752057
GTEX.WRHU.1326.SM.4E3K7	GTEX-WRHU-1326-SM-4E3K7	50-59	1	-0.0717435443202996	-0.11506186394898
GTEX.WY7C.0626.SM.4ONCT	GTEX-WY7C-0626-SM-4ONCT	50-59	2	0.181005396596256	0.195737170590085
GTEX.WYJK.1226.SM.4ONCP	GTEX-WYJK-1226-SM-4ONCP	50-59	2	0.0295222864491735	0.0627415618256753
GTEX.WYVS.0426.SM.4ONDL	GTEX-WYVS-0426-SM-4ONDL	40-49	1	-0.113451729140135	-0.0935977315501332
GTEX.WZTO.1626.SM.4PQYR	GTEX-WZTO-1626-SM-4PQYR	40-49	2	-0.252668677294151	-0.225285025353535
GTEX.X3Y1.0326.SM.4PQZ7	GTEX-X3Y1-0326-SM-4PQZ7	40-49	2	-0.287739871010118	-0.178728248708858
GTEX.X4EO.1026.SM.4QARP	GTEX-X4EO-1026-SM-4QARP	60-69	1	0.155015434883185	-0.029242461903106
GTEX.X4EP.1426.SM.4PQZP	GTEX-X4EP-1426-SM-4PQZP	60-69	1	-0.152709072937231	-0.313089141396793
GTEX.X4XY.1526.SM.4QASE	GTEX-X4XY-1526-SM-4QASE	60-69	2	0.138519929462417	-0.123242547866348
GTEX.XBED.0726.SM.4GIAR	GTEX-XBED-0726-SM-4GIAR	60-69	2	0.0504685496798075	0.148550036527493
GTEX.XBEW.0526.SM.4QASO	GTEX-XBEW-0526-SM-4QASO	40-49	2	-0.0807630606452856	-0.0318201389073026
GTEX.XPT6.0326.SM.4B66V	GTEX-XPT6-0326-SM-4B66V	20-29	2	0.541383879305895	0.532435859552308
GTEX.XPVG.0226.SM.EVYAQ	GTEX-XPVG-0226-SM-EVYAQ	50-59	2	0.00774894738194133	0.108596048963704
GTEX.XQ3S.0126.SM.4BOO9	GTEX-XQ3S-0126-SM-4BOO9	20-29	2	-0.255036917789553	-0.241859792770703
GTEX.XQ8I.1326.SM.4BOPV	GTEX-XQ8I-1326-SM-4BOPV	50-59	2	0.00700658569237081	0.0111584440083688
GTEX.XUW1.1126.SM.4BONZ	GTEX-XUW1-1126-SM-4BONZ	50-59	1	0.0655088108844223	0.102987156466243
GTEX.XUZC.0626.SM.4BOPG	GTEX-XUZC-0626-SM-4BOPG	30-39	1	0.241136601687854	0.195482625430195
GTEX.XV7Q.0526.SM.4BRWR	GTEX-XV7Q-0526-SM-4BRWR	40-49	1	-0.0489977723439496	-0.0735957800358525
GTEX.XXEK.0726.SM.4BRWF	GTEX-XXEK-0726-SM-4BRWF	50-59	2	-0.187016716107064	-0.12381766271251
GTEX.XYKS.0426.SM.4BRW4	GTEX-XYKS-0426-SM-4BRW4	60-69	1	0.396231500159306	0.424251211389534
GTEX.Y114.0426.SM.4TT6V	GTEX-Y114-0426-SM-4TT6V	50-59	1	0.0282795715983809	0.0445681713372439
GTEX.Y3I4.0326.SM.4TT28	GTEX-Y3I4-0326-SM-4TT28	50-59	2	0.643845897057494	0.639717946280816
GTEX.Y3IK.0726.SM.4WWE5	GTEX-Y3IK-0726-SM-4WWE5	50-59	1	0.109372606325169	0.0423165255199622
GTEX.Y5LM.0226.SM.4VBRM	GTEX-Y5LM-0226-SM-4VBRM	40-49	1	0.112046164980983	0.0619687988928983
GTEX.Y5V5.0426.SM.4VBPU	GTEX-Y5V5-0426-SM-4VBPU	60-69	1	0.116945024739425	0.0280031610406215
GTEX.Y5V6.0426.SM.4VBRZ	GTEX-Y5V6-0426-SM-4VBRZ	60-69	2	0.2854085792216	0.396705900777837
GTEX.Y8E4.1126.SM.5IFIA	GTEX-Y8E4-1126-SM-5IFIA	40-49	2	0.112551940715812	0.0994291077143045
GTEX.Y8LW.0426.SM.4VBQ6	GTEX-Y8LW-0426-SM-4VBQ6	50-59	1	0.157180154038973	0.14878131189241
GTEX.Y9LG.0226.SM.4VBS4	GTEX-Y9LG-0226-SM-4VBS4	30-39	2	0.0529423647403833	0.194944003610152
GTEX.YB5K.0326.SM.5IFJQ	GTEX-YB5K-0326-SM-5IFJQ	40-49	1	0.107271552641916	0.0358474896349892
GTEX.YEC3.0526.SM.D4P1X	GTEX-YEC3-0526-SM-D4P1X	50-59	2	0.302501048717562	0.42465771792487
GTEX.YEC4.0726.SM.5CVLV	GTEX-YEC4-0726-SM-5CVLV	40-49	2	-0.196006204782769	-0.135666803921276
GTEX.YECK.1326.SM.4W1ZF	GTEX-YECK-1326-SM-4W1ZF	60-69	2	-0.077733189440036	-0.130606130289012
GTEX.YFC4.0326.SM.4TT3U	GTEX-YFC4-0326-SM-4TT3U	40-49	1	0.0287634551760785	-0.144485324229547
GTEX.YJ8O.0226.SM.5S2NL	GTEX-YJ8O-0226-SM-5S2NL	40-49	1	-0.175900397716697	-0.318239067479661
GTEX.Z9EW.0126.SM.5CVM6	GTEX-Z9EW-0126-SM-5CVM6	40-49	2	0.0217072914391489	0.0877777974816324
GTEX.ZA64.0126.SM.5HL8Z	GTEX-ZA64-0126-SM-5HL8Z	20-29	2	0.16250118622026	0.163221916357698
GTEX.ZAB4.0526.SM.5HL7Z	GTEX-ZAB4-0526-SM-5HL7Z	40-49	2	-0.142196201147878	-0.167941817702924
GTEX.ZAJG.1226.SM.5S2MH	GTEX-ZAJG-1226-SM-5S2MH	50-59	1	0.012911294447462	-0.10112807939317
GTEX.ZAK1.1226.SM.5Q5AA	GTEX-ZAK1-1226-SM-5Q5AA	50-59	1	-0.229805246418771	-0.242301405309789
GTEX.ZC5H.1026.SM.5CVN1	GTEX-ZC5H-1026-SM-5CVN1	40-49	1	0.0913570837489957	0.024538088593407
GTEX.ZDTS.1426.SM.5K7WC	GTEX-ZDTS-1426-SM-5K7WC	60-69	2	-0.0984070482047964	-0.170598113359799
GTEX.ZDTT.0226.SM.4WKHM	GTEX-ZDTT-0226-SM-4WKHM	60-69	2	0.16750777979713	0.245641629502051
GTEX.ZDXO.2726.SM.4WKFA	GTEX-ZDXO-2726-SM-4WKFA	60-69	2	-0.1101179404286	-0.0942033223779233
GTEX.ZDYS.0526.SM.5L3EE	GTEX-ZDYS-0526-SM-5L3EE	50-59	2	-0.214827455689219	-0.0990188840977256
GTEX.ZF28.1026.SM.4WKGV	GTEX-ZF28-1026-SM-4WKGV	60-69	2	-0.0811727812126298	-0.135948710176046
GTEX.ZF29.0326.SM.4WKFB	GTEX-ZF29-0326-SM-4WKFB	60-69	1	0.0294798630311587	-0.0335506359390331
GTEX.ZF2S.0926.SM.4WWBJ	GTEX-ZF2S-0926-SM-4WWBJ	50-59	1	0.0551279174765327	-0.00487138554145507
GTEX.ZF3C.1426.SM.4WWCD	GTEX-ZF3C-1426-SM-4WWCD	50-59	1	-0.020490198547748	-0.187873003220921
GTEX.ZG7Y.0126.SM.4WWEX	GTEX-ZG7Y-0126-SM-4WWEX	50-59	2	0.245945190587161	0.319018283138717
GTEX.ZP4G.0526.SM.4YCED	GTEX-ZP4G-0526-SM-4YCED	20-29	1	0.182308424526969	0.166873618241501
GTEX.ZPIC.1026.SM.59HKZ	GTEX-ZPIC-1026-SM-59HKZ	40-49	1	-0.129896123544099	-0.114136412948209
GTEX.ZQUD.0226.SM.4YCEB	GTEX-ZQUD-0226-SM-4YCEB	30-39	2	-0.0654716448979561	-0.0921527598589297
GTEX.ZTPG.0726.SM.5DUXP	GTEX-ZTPG-0726-SM-5DUXP	20-29	1	0.173597004910525	0.217189624392956
GTEX.ZVT2.0726.SM.5GIER	GTEX-ZVT2-0726-SM-5GIER	50-59	1	0.14574364963438	0.119151966748917
GTEX.ZVZP.0126.SM.5NQ6Q	GTEX-ZVZP-0126-SM-5NQ6Q	50-59	2	0.39607611393123	0.458228999312891
GTEX.ZYFD.2126.SM.5E43D	GTEX-ZYFD-2126-SM-5E43D	50-59	2	0.0562931490667551	-0.00397001032634237
GTEX.ZYFG.0326.SM.5E45Z	GTEX-ZYFG-0326-SM-5E45Z	60-69	1	0.314724242724334	0.343316677050546
GTEX.ZYT6.1026.SM.DKPOV	GTEX-ZYT6-1026-SM-DKPOV	30-39	2	-0.170202611760781	-0.290666394405499
GTEX.ZYW4.1226.SM.5E45B	GTEX-ZYW4-1226-SM-5E45B	60-69	2	-0.162654483925067	-0.138380665743435
GTEX.ZYY3.1226.SM.5EQKM	GTEX-ZYY3-1226-SM-5EQKM	60-69	1	-0.305593674611597	-0.295327265879532
GTEX.ZZPU.0226.SM.5N9BV	GTEX-ZZPU-0226-SM-5N9BV	50-59	1	0.806095106468091	0.720826622352423
